pitcher,Pitches,Whiff,xWhiff,In_Whiff,IZ.Pitches,IZ.Swing,IZ.xSwing,IZ,OOZ.Pitches,OOZ.Swing,OOZ.xSwing,OOZ,xwOBA,wOBA,In_wOBA,Command,Season,S_ERA,player_name
518927,693,0.09091,0.08556,0.002874641,326,0.59202,0.58736,5.99E-04,295,0.25341,0.21425,0.026280168,0.3346,0.2897,-0.008376171,-0.997069944,2016,3.626,Tommy Layne
518927,245,0.06531,0.08999,-0.021436445,102,0.59804,0.61509,-0.017799704,89,0.27273,0.24712,0.003212631,0.3305,0.3738,4.07E-04,-0.975906931,2017,4.664,Tommy Layne
519008,687,0.07132,0.08546,-0.003056431,340,0.62941,0.61765,0.021129033,237,0.29683,0.25529,0.028982514,0.3413,0.3535,0.001998841,-2.177171536,2015,4.333,T. J. McFarland
519008,381,0.06037,0.09205,-0.0185151,178,0.68539,0.62589,0.032697557,133,0.24138,0.25327,-0.008786116,0.3388,0.3923,5.71E-04,-2.262564351,2016,4.933,T. J. McFarland
519008,859,0.06868,0.09125,-0.023230929,390,0.73846,0.63134,0.071083573,238,0.27505,0.23956,0.032245198,0.3307,0.3457,-0.002154949,-0.413790378,2017,5.028,T. J. McFarland
519008,1068,0.07303,0.09077,-0.016687092,454,0.69604,0.58119,0.078456517,308,0.25081,0.22256,0.033370993,0.322,0.289,-0.009668698,2.571808677,2018,4.105,T. J. McFarland
519008,894,0.10067,0.09569,-0.001220638,351,0.73789,0.58662,0.084211284,302,0.33333,0.26228,0.061327337,0.3252,0.3651,0.004405547,3.084632253,2019,4.746,T. J. McFarland
519043,982,0.0998,0.09878,0.004521225,489,0.67689,0.64987,0.019485873,436,0.29006,0.27356,0.00599591,0.3383,0.351,2.87E-04,-1.665501282,2015,4.009,Matt Moore
519043,3261,0.10426,0.09943,0.007271008,1684,0.65143,0.66392,-0.01269679,1344,0.2714,0.28975,-0.018357848,0.3454,0.3067,-0.014919198,-2.675358491,2016,3.253,Matt Moore
519043,2869,0.08644,0.09748,-0.01539648,1507,0.66092,0.65493,-0.002146456,1094,0.25477,0.28384,-0.015846669,0.3459,0.3689,0.00759093,-2.429205632,2017,5.139,Matt Moore
519043,1789,0.09782,0.10306,-0.007490909,974,0.68172,0.66911,-8.94E-04,695,0.25399,0.29288,-0.020693357,0.3457,0.3925,0.01367003,-2.47827708,2018,5.154,Matt Moore
519076,2762,0.09957,0.10233,-0.005242835,1377,0.62963,0.63389,-0.015572822,795,0.30397,0.2857,0.007773308,0.3367,0.3169,-0.006573147,-0.02834199,2015,3.475,Jimmy Nelson
519076,2927,0.07482,0.09087,-0.013232292,1546,0.62354,0.64848,-0.025431589,919,0.2462,0.26725,-0.010958025,0.341,0.3525,-0.002265108,-2.753805401,2016,4.325,Jimmy Nelson
519076,2751,0.11305,0.10074,0.012221685,1428,0.64496,0.66428,-0.02472056,850,0.30763,0.2911,0.027448246,0.3411,0.3113,0.003869885,-1.341552966,2017,4.032,Jimmy Nelson
519076,407,0.09828,0.09801,-0.003539733,176,0.60227,0.64156,-0.024639345,156,0.19481,0.23983,-0.022723417,0.3339,0.4221,0.007016887,-1.800157352,2019,4.789,Jimmy Nelson
519085,655,0.07176,0.10654,-0.024142822,296,0.63851,0.65086,-0.016235602,262,0.29526,0.33077,-0.0264517,0.3352,0.3672,0.003138345,1.140858768,2015,4.435,Brett Oberholtzer
519085,1218,0.0821,0.10979,-0.021350335,635,0.66614,0.65913,0.00684202,436,0.27616,0.31956,-0.031315588,0.3408,0.3991,0.015568271,-0.05582902,2016,5.556,Brett Oberholtzer
519096,727,0.06878,0.08889,-0.01358581,342,0.62281,0.65438,-0.021784249,288,0.37403,0.28467,0.05570043,0.3375,0.378,0.007636208,-1.864098965,2015,4.497,Dan Otero
519096,1001,0.07493,0.0942,-0.016382938,494,0.64372,0.64973,-0.004054166,389,0.36095,0.30731,0.028871863,0.3409,0.2535,-0.011474127,-1.27476908,2016,3.819,Dan Otero
519096,843,0.07236,0.09154,-0.019550665,423,0.72104,0.65669,0.03523832,311,0.37619,0.33277,0.040160619,0.3472,0.3131,-0.005244188,-1.453139767,2017,4.569,Dan Otero
519096,898,0.08241,0.09211,-0.010886109,444,0.63964,0.65366,-0.019695757,322,0.36564,0.2979,0.050259295,0.3409,0.3637,0.007863733,-1.378447072,2018,4.59,Dan Otero
519096,416,0.0601,0.10354,-0.029874348,208,0.67308,0.63907,0.016282923,130,0.30288,0.30225,0.012275831,0.3407,0.379,0.002819352,0.520171137,2019,5.165,Dan Otero
519141,1442,0.11165,0.10818,0.002727832,733,0.65211,0.66149,-0.017114794,565,0.28632,0.3166,-0.031874128,0.3432,0.2992,-0.004645821,-0.798115242,2015,3.497,Drew Pomeranz
519141,2817,0.1104,0.11373,-0.003633525,1390,0.62878,0.65649,-0.028544506,1255,0.28591,0.29815,-0.01250145,0.3407,0.296,-0.006899338,-0.142840438,2016,3.65,Drew Pomeranz
519141,2961,0.09895,0.10514,-0.011733661,1392,0.62931,0.654,-0.041885266,1385,0.2798,0.2732,0.004475378,0.3355,0.3266,-0.00395179,-0.781479183,2017,4.02,Drew Pomeranz
519141,1435,0.07178,0.10569,-0.035594098,644,0.66304,0.64707,-0.010863573,667,0.25411,0.26368,-9.80E-03,0.3317,0.3904,0.009528728,-0.070338172,2018,5.296,Drew Pomeranz
519141,1896,0.11129,0.10044,0.005853997,940,0.64681,0.67101,-0.033766371,855,0.26569,0.29181,-0.015483296,0.3449,0.356,0.017065288,-2.439377996,2019,5.118,Drew Pomeranz
519144,2666,0.0859,0.10039,-0.011210066,1342,0.63636,0.64577,-0.01133528,836,0.29305,0.28683,-0.002344972,0.3396,0.3541,0.016316001,-0.695252705,2015,4.967,Rick Porcello
519144,3394,0.08191,0.10486,-0.021520811,1855,0.64097,0.66413,-0.023971517,1017,0.28785,0.28498,-0.001095787,0.3409,0.2854,-0.01760054,-1.505940522,2016,3.556,Rick Porcello
519144,3212,0.09402,0.10585,-0.013265815,1656,0.66908,0.65187,0.005740222,980,0.30398,0.30038,0.017156976,0.3399,0.3678,0.023280707,0.1297503,2017,5.727,Rick Porcello
519144,3096,0.08656,0.11441,-0.026664284,1595,0.64953,0.65065,-0.011219387,892,0.27848,0.30888,-0.011399411,0.3368,0.3118,-5.94E-04,0.97279954,2018,4.413,Rick Porcello
519144,2935,0.07973,0.10832,-0.030497791,1525,0.67082,0.66011,0.001230834,903,0.29433,0.30743,0.004828172,0.3394,0.3508,0.004295615,-0.228553334,2019,5.213,Rick Porcello
519151,424,0.09198,0.12027,-0.016143134,235,0.59149,0.63301,-0.022607691,89,0.33333,0.30456,0.007853218,0.3458,0.2941,-0.003008724,0.080951866,2015,3.93,Ryan Pressly
519151,1219,0.11731,0.11537,0.00296758,619,0.68659,0.64926,0.025327474,318,0.325,0.29347,0.014517343,0.3413,0.3226,-0.001404839,-0.454269158,2016,4.143,Ryan Pressly
519151,890,0.12472,0.10989,0.011736194,483,0.65631,0.62671,0.011498355,216,0.29975,0.28723,0.015215641,0.339,0.3022,-0.003834283,0.683243135,2017,3.709,Ryan Pressly
519151,1089,0.1809,0.13063,0.040749838,556,0.63489,0.63519,-0.010133213,206,0.34709,0.31701,0.029128707,0.3347,0.273,5.99E-04,3.787840395,2018,2.736,Ryan Pressly
519151,803,0.17435,0.1412,0.026886826,402,0.64428,0.66245,-0.011142922,156,0.37157,0.34145,0.039992611,0.3342,0.2408,-0.007731222,4.6907831,2019,2.815,Ryan Pressly
519166,251,0.11952,0.10429,0.012023406,117,0.5812,0.64572,-0.028935544,71,0.26866,0.27668,-0.005136624,0.3322,0.3059,-4.33E-04,-0.127953499,2015,3.411,Neil Ramirez
519166,465,0.11183,0.11036,6.22E-04,216,0.71296,0.68362,0.011581209,127,0.27711,0.27783,-0.003535402,0.3249,0.392,0.006572515,-1.219546831,2016,4.615,Neil Ramirez
519166,662,0.12236,0.1249,-0.006395834,310,0.6,0.63886,-0.035935592,203,0.28693,0.32615,-0.014806644,0.3355,0.3646,0.00742024,2.320540096,2017,4.304,Neil Ramirez
519166,747,0.15529,0.11919,0.026152524,370,0.74054,0.68846,0.027681441,224,0.31034,0.31738,0.003815562,0.3326,0.3353,0.004064113,0.853829331,2018,3.71,Neil Ramirez
519166,461,0.13883,0.11884,0.012328832,220,0.70455,0.66446,0.015317435,122,0.29046,0.29209,0.006121848,0.3278,0.3902,0.004203462,1.896822188,2019,4.159,Neil Ramirez
519168,293,0.05461,0.09297,-0.02490687,153,0.67974,0.65316,0.004441438,99,0.22857,0.2667,-0.020758246,0.3479,0.3623,5.66E-04,-3.927510316,2015,4.8,Anthony Ranaudo
519168,624,0.05288,0.10084,-0.037270108,324,0.65741,0.64353,0.010951369,204,0.25,0.267,-0.011204953,0.3402,0.3964,0.002400557,-2.097664645,2016,5.286,Anthony Ranaudo
519169,331,0.0997,0.10398,-0.001621226,159,0.69811,0.65031,0.020561089,140,0.28488,0.28656,-0.009078453,0.3358,0.4119,0.005458349,0.078176343,2015,4.3,Rob Rasmussen
519186,233,0.15451,0.10498,0.02338293,105,0.62857,0.61737,-0.005301239,111,0.34375,0.30212,0.012560306,0.3356,0.39,0.004632847,1.301340793,2015,3.397,Matt Reynolds
519186,124,0.04839,0.09739,-0.017822429,55,0.63636,0.67126,-0.007924922,54,0.24638,0.25417,7.98274E-05,0.3361,0.3125,-0.001229186,-3.720234366,2016,4.684,Matt Reynolds
519240,574,0.14634,0.0976,0.036295188,245,0.64898,0.59565,0.024152749,245,0.30699,0.24455,0.031895685,0.328,0.3352,0.002062523,1.818946136,2015,3.05,Marc Rzepczynski
519240,839,0.11204,0.09721,0.013813119,312,0.62179,0.5842,0.024272032,317,0.27704,0.24607,2.22E-02,0.3188,0.3198,-0.002326653,3.628023356,2016,3.475,Marc Rzepczynski
519240,500,0.11,0.09735,0.010954925,207,0.64734,0.61789,0.013587483,161,0.28328,0.2497,0.029330262,0.3284,0.322,-0.004033595,1.294244832,2017,3.633,Marc Rzepczynski
519240,213,0.12207,0.10533,0.005508477,91,0.68132,0.62471,0.011564221,82,0.2623,0.25587,0.010078266,0.3267,0.4845,0.005938,2.756754188,2018,4.058,Marc Rzepczynski
519242,3320,0.14759,0.11596,0.031432901,1616,0.67141,0.68751,-0.020107789,1113,0.32453,0.32201,-0.005012775,0.3347,0.2926,0.014459185,0.217786806,2015,3.836,Chris Sale
519242,3344,0.11603,0.10713,0.008413805,1761,0.64963,0.67886,-0.030629665,1174,0.3127,0.30931,-0.006471614,0.3418,0.2863,-0.009669974,-1.444789476,2016,3.337,Chris Sale
519242,3346,0.14913,0.12236,0.021394831,1768,0.64762,0.6911,-0.05253491,1194,0.33397,0.33994,0.003576457,0.3428,0.2716,0.003816315,-0.003041796,2017,3.564,Chris Sale
519242,2517,0.15773,0.12193,0.030535184,1264,0.63291,0.69035,-0.064594101,921,0.32482,0.3297,0.003668771,0.3362,0.2423,-0.004622808,0.727551961,2018,2.609,Chris Sale
519242,2288,0.13593,0.11188,0.016386215,1148,0.6115,0.67628,-0.069821786,895,0.32895,0.32314,0.017195676,0.3417,0.3091,0.010516447,-0.796472441,2019,4.155,Chris Sale
519263,191,0.08377,0.09418,-0.014220686,82,0.59756,0.65233,-0.022146869,82,0.37615,0.30019,0.026112789,0.3244,0.502,0.006469199,0.201585435,2015,4.331,A. J. Schugel
519263,817,0.08935,0.10351,-0.012380449,398,0.65829,0.67894,-0.015705542,323,0.29117,0.3188,-1.34E-02,0.337,0.2686,-0.009384491,-0.223420787,2016,3.775,A. J. Schugel
519263,478,0.0795,0.10949,-0.02952951,240,0.67083,0.6593,-0.006789299,157,0.2479,0.31831,-0.037090524,0.3345,0.3042,-0.005844788,1.674867935,2017,4.359,A. J. Schugel
519267,921,0.12921,0.1019,0.024863559,498,0.64458,0.64575,3.89E-04,200,0.33333,0.29553,0.023680891,0.3437,0.3256,0.009027549,0.204227304,2015,3.74,Evan Scribner
519293,1067,0.15276,0.10567,0.041409625,483,0.5942,0.6174,-0.024869297,479,0.33904,0.27146,0.044540075,0.3327,0.2979,0.004450279,1.589878694,2015,2.8,Will Smith
519293,650,0.11692,0.10293,0.012923103,288,0.53472,0.59928,-0.040420204,311,0.3011,0.29028,0.013079558,0.3381,0.2865,-0.002310891,2.035791769,2016,3.239,Will Smith
519293,809,0.14833,0.11634,0.023513501,411,0.62287,0.63233,-0.015913475,342,0.36432,0.32817,0.037622149,0.3451,0.2353,-0.005351159,1.928168935,2018,2.847,Will Smith
519293,1042,0.15739,0.11898,0.029382758,468,0.61752,0.62044,-0.014388831,439,0.35889,0.30831,0.044006427,0.3343,0.274,-0.001297308,3.784527641,2019,3.058,Will Smith
519294,257,0.14786,0.0997,0.026766417,122,0.71311,0.65607,0.017281489,121,0.34074,0.30039,0.011627481,0.3363,0.3516,0.006530875,-0.284575364,2016,3.942,Josh Smoker
519294,1056,0.12595,0.10204,0.019927396,528,0.62879,0.66206,-0.029551421,459,0.26705,0.28055,-0.0002995,0.3422,0.3677,0.009790224,-2.126904876,2017,4.247,Josh Smoker
519294,165,0.01818,0.08604,-0.03727989,79,0.67089,0.66033,-1.93E-04,69,0.13953,0.25526,-0.027853733,0.3375,0.5026,0.002565146,-3.941167351,2018,5.348,Josh Smoker
519301,365,0.09315,0.08726,0.007123687,188,0.70213,0.68575,0.005817197,150,0.25989,0.27329,-0.008026304,0.3422,0.3091,-1.59E-04,-4.495625235,2015,4.086,Sammy Solis
519301,662,0.12236,0.10246,0.019064672,308,0.68506,0.65978,0.013772197,318,0.29661,0.30009,-0.010476411,0.3389,0.2821,-0.006164258,-0.91617128,2016,3.47,Sammy Solis
519301,439,0.082,0.09846,-0.00995467,202,0.60891,0.66192,-0.036210788,214,0.20675,0.29537,-0.049405852,0.3434,0.321,-3.88E-04,-2.228403686,2017,4.398,Sammy Solis
519301,727,0.13067,0.11914,0.00800983,363,0.69972,0.68848,-0.001816727,317,0.28022,0.31336,-0.011821499,0.3372,0.3711,0.006291607,-0.377726924,2018,4.196,Sammy Solis
519322,857,0.12135,0.10355,0.016847453,416,0.63942,0.64518,-0.008838927,277,0.28345,0.27175,0.005973349,0.3269,0.2763,-0.001937477,0.36856556,2015,3.242,Drew Storen
519322,871,0.10448,0.107,-0.001798794,426,0.65962,0.66368,-0.001313559,266,0.28989,0.29492,-0.004544946,0.3359,0.3456,0.002988089,-0.847511185,2016,4.31,Drew Storen
519322,909,0.08911,0.10454,-0.01609557,488,0.6373,0.65188,-0.022122071,211,0.27791,0.2756,0.01222637,0.337,0.3496,0.002376734,-1.021611178,2017,4.591,Drew Storen
519326,736,0.13995,0.09856,0.030469568,422,0.74882,0.68941,0.029162064,201,0.26433,0.28918,-0.021388851,0.3458,0.2382,-0.008875242,-3.683844757,2015,3.124,Hunter Strickland
519326,1017,0.11504,0.10035,0.011044519,515,0.7165,0.69145,0.013506679,305,0.27092,0.28343,-0.010742756,0.3398,0.2599,-0.015452751,-2.995318544,2016,3.276,Hunter Strickland
519326,982,0.111,0.09932,0.010794652,472,0.67373,0.65796,0.006682439,290,0.27647,0.29124,0.00898764,0.3386,0.3087,-0.008784923,-0.604108236,2017,3.499,Hunter Strickland
519326,793,0.10845,0.10418,0.001937156,386,0.6943,0.67229,0.014947421,239,0.25061,0.28353,-0.011055531,0.3379,0.3405,4.37E-06,-0.505714341,2018,4.075,Hunter Strickland
519326,369,0.1084,0.10829,-0.007334864,179,0.72626,0.65648,0.017485246,106,0.28947,0.29727,0.000405846,0.3341,0.3838,0.001581989,1.160042727,2019,4.523,Hunter Strickland
519344,300,0.06,0.10093,-0.02872664,129,0.62016,0.61621,0.001620968,108,0.29825,0.28246,0.01061424,0.331,0.4652,0.006065442,1.592152978,2017,4.995,Nick Tepesch
519381,489,0.08793,0.10395,-0.008551893,226,0.59735,0.63018,-0.013723357,167,0.29278,0.27763,0.004062389,0.3367,0.3017,-0.003971304,0.190844296,2015,3.704,Pat Venditte
519381,404,0.10149,0.11096,-0.006912239,195,0.65128,0.63989,-9.66E-04,134,0.24402,0.31229,-0.045847651,0.3384,0.3936,0.005454396,0.978542676,2016,4.499,Pat Venditte
519381,224,0.11161,0.10797,-0.002429812,115,0.68696,0.66861,-2.93E-04,67,0.26606,0.29987,-0.014566838,0.3401,0.2812,-0.002468921,-0.433410778,2018,3.946,Pat Venditte
519393,213,0.12207,0.08365,0.016903198,104,0.67308,0.63186,0.013761609,65,0.26606,0.26974,-0.001062327,0.3396,0.3119,0.00015248,-1.070423549,2018,3.806,Marcus Walden
519393,1247,0.13071,0.10735,0.017466114,564,0.67908,0.64631,0.021753514,368,0.32504,0.28063,0.043932987,0.3318,0.2922,-0.014469856,0.746999906,2019,3.155,Marcus Walden
519437,650,0.11231,0.07916,0.027243541,329,0.68997,0.66974,0.012760373,179,0.26168,0.22396,0.016400239,0.3377,0.2895,-0.00961871,-4.797789243,2016,3.403,Chris Withrow
519443,609,0.10509,0.09983,0.002515063,301,0.64452,0.63977,-0.008609111,205,0.29545,0.26379,0.027090788,0.3406,0.3356,0.002004236,-0.79773878,2017,4.214,Brandon Workman
519443,648,0.10185,0.10658,-0.008930712,330,0.6,0.64093,-0.039758693,201,0.2044,0.2455,-0.026498596,0.3404,0.3048,-0.003372398,-1.455361754,2018,3.954,Brandon Workman
519443,1244,0.12781,0.11415,0.010795428,522,0.54598,0.63079,-0.062976506,531,0.27701,0.28582,0.00889372,0.3352,0.215,-0.022943778,1.148032082,2019,2.303,Brandon Workman
519455,3063,0.0839,0.11378,-0.027240703,1642,0.67357,0.65072,0.018571627,1018,0.29346,0.31987,-0.036996903,0.3432,0.3058,-0.001657896,0.034701165,2015,4.533,Jordan Zimmermann
519455,1664,0.07873,0.11364,-0.031219751,868,0.66475,0.65089,0.01086644,504,0.29397,0.31865,-0.024437962,0.3415,0.3402,0.003253937,-0.079859103,2016,5.095,Jordan Zimmermann
519455,2587,0.08118,0.11923,-0.03437309,1404,0.6688,0.64552,0.013650096,747,0.28233,0.33956,-0.035540431,0.3452,0.38,0.013017226,1.323922968,2017,5.671,Jordan Zimmermann
519455,2074,0.09113,0.12365,-0.031993147,997,0.67603,0.6387,0.022648259,648,0.29805,0.32736,-0.012486747,0.3367,0.3484,0.01030777,3.020479365,2018,5.225,Jordan Zimmermann
519455,1831,0.08575,0.12999,-0.041198149,855,0.65848,0.62028,0.022278754,551,0.29816,0.33702,-0.014291706,0.3378,0.3759,0.011756999,3.915141534,2019,5.725,Jordan Zimmermann
520980,831,0.15162,0.0977,0.042458249,416,0.73798,0.66603,0.042158297,301,0.33735,0.28905,0.020462573,0.336,0.2962,0.002112602,-1.019840564,2015,3.246,Pedro Baez
520980,1178,0.14516,0.10297,0.033785075,587,0.72402,0.68861,0.021683446,431,0.32149,0.2812,0.025246623,0.3338,0.2769,-0.00713905,-2.379735246,2016,3.146,Pedro Baez
520980,1174,0.15928,0.11192,0.039605778,578,0.78374,0.70373,0.048193097,458,0.29362,0.30271,0.001943954,0.3325,0.3182,-0.002549042,-1.043144591,2017,3.435,Pedro Baez
520980,939,0.15122,0.11746,0.023618616,432,0.75463,0.67326,0.048933272,353,0.30769,0.31781,0.002202743,0.328,0.2856,-0.003205606,2.039183165,2018,3.353,Pedro Baez
520980,1091,0.1494,0.12282,0.020083974,473,0.74207,0.68218,0.032144468,500,0.33819,0.30537,0.028667913,0.3239,0.2489,-0.017075114,2.341982537,2019,2.797,Pedro Baez
521230,1034,0.11315,0.11543,-6.64E-04,568,0.65317,0.66743,-0.009687168,254,0.35622,0.33752,0.002886439,0.342,0.2761,-8.08E-04,0.036920392,2015,3.723,Liam Hendriks
521230,1081,0.10546,0.11141,-0.005254784,582,0.7079,0.67638,0.024085266,299,0.32866,0.3012,0.019320716,0.3429,0.316,0.006166839,-1.673300235,2016,4.76,Liam Hendriks
521230,1162,0.12306,0.11132,0.00640048,552,0.72464,0.67717,0.026901213,293,0.29344,0.31659,-0.013140491,0.3364,0.3051,5.48E-04,0.759750624,2017,4.132,Liam Hendriks
521230,448,0.11161,0.11478,-0.003558442,223,0.64126,0.67884,-0.019593253,127,0.29333,0.31518,-4.11541E-05,0.3377,0.3356,-4.94E-04,0.555849151,2018,3.889,Liam Hendriks
521230,1317,0.17388,0.11641,0.050235112,659,0.72534,0.68047,0.033733864,336,0.30851,0.31406,0.012169703,0.3358,0.2448,-0.005413019,0.536591061,2019,2.976,Liam Hendriks
521655,831,0.09627,0.10711,-0.007508813,411,0.6983,0.68164,0.006122875,284,0.26667,0.30582,-0.007787255,0.3403,0.3639,0.003437809,-1.067994948,2018,4.466,Wilmer Font
521655,1493,0.12123,0.10701,0.009930803,751,0.68975,0.69317,-0.010202004,494,0.27898,0.28684,0.007530023,0.3374,0.349,0.008381206,-1.647342242,2019,4.561,Wilmer Font
523260,2378,0.07485,0.10326,-0.022450775,1162,0.59639,0.65141,-0.047617425,672,0.24753,0.28818,-0.037416461,0.3362,0.3458,0.003688465,0.11639509,2015,4.303,Joe Kelly
523260,739,0.10419,0.10529,-0.002017071,348,0.59483,0.61553,-0.009815929,277,0.26598,0.27405,-0.006263359,0.3334,0.3657,0.006617188,1.48519923,2016,4.306,Joe Kelly
523260,1025,0.10829,0.11334,-0.007400427,505,0.66337,0.6646,-0.009065466,328,0.28846,0.29515,-0.00031015,0.3326,0.2673,-0.017297788,0.878153506,2017,3.205,Joe Kelly
523260,1175,0.10894,0.1152,-0.009225827,583,0.64837,0.66032,-0.022685876,338,0.24324,0.28863,-0.028717923,0.3354,0.3092,-0.005830353,0.465072613,2018,3.724,Joe Kelly
523260,881,0.09989,0.11012,-0.007346747,456,0.56579,0.64442,-0.065084459,255,0.25647,0.28741,-0.010903654,0.3377,0.3131,-0.002209617,0.958602046,2019,3.906,Joe Kelly
523848,597,0.07538,0.08627,-0.00557882,273,0.68498,0.64763,0.022214156,223,0.25926,0.25104,0.010897353,0.3331,0.3403,-0.005620918,-2.141313173,2016,4.164,Jose Dominguez
523989,2956,0.11198,0.10238,0.007389065,1442,0.67198,0.65624,0.003328413,1035,0.31044,0.29675,0.006427668,0.3358,0.335,0.005740212,0.053801208,2015,3.996,Rubby De La Rosa
523989,856,0.10514,0.10631,-0.001180887,412,0.61165,0.65562,-0.035310001,267,0.28153,0.29106,-0.006237188,0.3362,0.324,-0.001492231,-0.721173349,2016,3.906,Rubby De La Rosa
525768,371,0.1159,0.09778,0.010048735,170,0.67059,0.65136,0.005101102,174,0.29353,0.23646,0.038056708,0.3305,0.3601,0.001638754,-1.416269449,2018,3.95,Tim Collins
525768,160,0.075,0.10501,-0.012989246,71,0.6338,0.66359,-0.007342175,79,0.25843,0.28438,0.001946104,0.3367,0.325,-0.001780465,-1.026678405,2019,4.51,Tim Collins
527048,1214,0.07496,0.10262,-0.027485005,546,0.65201,0.61863,0.016093467,424,0.34281,0.28941,0.025437003,0.333,0.3308,-0.002604741,1.76268132,2015,4.275,Martin Perez
527048,3024,0.07837,0.10288,-0.021951945,1498,0.65688,0.61414,0.037176083,953,0.3021,0.29927,0.003618653,0.3396,0.3435,-0.011893604,1.196468434,2016,4.068,Martin Perez
527048,3081,0.07238,0.10638,-0.034361754,1383,0.63413,0.62202,0.002962521,991,0.29682,0.3009,0.005097328,0.3309,0.3591,0.006893511,2.673704046,2017,5.159,Martin Perez
527048,1404,0.07051,0.09933,-0.026137551,689,0.66763,0.62605,0.022956929,471,0.25455,0.27469,0.001468312,0.3345,0.4023,0.012590131,0.551975945,2018,5.427,Martin Perez
527048,2771,0.0996,0.10071,-0.005659449,1264,0.67959,0.65412,0.013086063,1033,0.32316,0.31343,0.01985128,0.3349,0.347,-7.81E-05,-0.008880217,2019,4.478,Martin Perez
527054,3272,0.10727,0.1056,-3.96E-05,1534,0.66037,0.66082,-0.001490837,1154,0.27158,0.27836,-0.016161399,0.3341,0.3254,3.19E-05,-1.070590275,2015,3.931,Julio Teheran
527054,2906,0.10427,0.1177,-0.010293078,1476,0.67209,0.65743,0.017974368,835,0.28881,0.30804,-0.020839006,0.3377,0.2846,-0.017390748,0.378833066,2016,3.456,Julio Teheran
527054,2979,0.09466,0.10398,-0.008610801,1431,0.67086,0.6453,0.020853583,958,0.27196,0.28674,0.006504769,0.335,0.3422,2.68E-04,0.513056249,2017,4.435,Julio Teheran
527054,2771,0.11512,0.11496,-0.002862112,1243,0.6436,0.65287,-0.018382263,930,0.25785,0.2946,-0.015816039,0.3292,0.2997,-0.01251337,2.161846107,2018,3.103,Julio Teheran
527054,2996,0.09246,0.10835,-0.019199731,1326,0.68401,0.67053,6.49E-04,999,0.26527,0.3013,-2.51E-02,0.3314,0.324,-0.014444125,0.881292399,2019,3.856,Julio Teheran
527055,556,0.11691,0.09334,0.016656951,280,0.65714,0.6552,-0.007944942,203,0.2971,0.26868,0.006275253,0.3418,0.2869,-0.001617999,-2.574344114,2015,3.525,Arodys Vizcaino
527055,719,0.13769,0.10275,0.031997955,327,0.6422,0.6365,0.001830158,260,0.28061,0.2775,0.002253989,0.3322,0.3291,0.003169267,-0.226382057,2016,3.552,Arodys Vizcaino
527055,846,0.15012,0.10344,0.042679089,395,0.69114,0.63923,0.029729947,247,0.3459,0.27674,0.063959868,0.3315,0.2836,-0.006824979,0.28226196,2017,2.921,Arodys Vizcaino
